index,bidder,value_wei,tx_hash,sent_at_ms,mined_at_ms,latency_ms,block,gas_used,effective_gas_price,cost_wei,status
54,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,a9b959b6118ac1f6f6584af2156eae91f136d67f171c594cd3b0eb66c9937714,1778026824484.404,1778026849424.722,24940.31787109375,10798002,63466,1000026,63467650116,success
55,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,df84aa6aed1653c47a6ee6d38474430f0debda39a3d9bd4c69fe41baa0346469,1778026849573.3254,1778026861951.0808,12377.75537109375,10798003,63466,1000026,63467650116,success
56,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,4a26ebdc0877a5a76884bfeab8803e6dd9cb748cef8b9e1599d6c4fd99a7c777,1778026862112.6182,1778026884367.6355,22255.017333984375,10798004,63466,1000026,63467650116,success
57,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,a23114735dc2404a3d3a60cdc76a157b0d8fa7595cc109ea141a602415b0f950,1778026884525.3877,1778026896476.8755,11951.48779296875,10798005,63466,1000026,63467650116,success
58,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,e0f1cb6c075a873a82fbd02f7213e3905eac13447fe0acf36d522e9c0bf7072a,1778026896621.3906,1778026908574.5234,11953.1328125,10798006,63466,1000027,63467713582,success
59,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,a9f914c7544613c8f06977f5b1abd0dbfd8e878d04a718220d8b881d2e753a5b,1778026908746.6458,1778026920502.3809,11755.735107421875,10798007,63466,1000026,63467650116,success
60,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,2ad741f1ea9291f79c7742aed479f75ccd2a5b167a2e1aa0e22d5ddcd5cac41c,1778026920612.5488,1778026933803.314,13190.76513671875,10798008,63466,1000026,63467650116,success
61,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,f01d0c8ab0184325030675acbae61f9b45e8e6f0b10625b6e5d2c9d5209eb7a5,1778026933969.461,1778026944745.681,10776.219970703125,10798009,63466,1000026,63467650116,success
62,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,4d2de2f485c55234196a4dfcc917d933c200cddc9116691a96623a45985eac4b,1778026944873.3374,1778026980603.8833,35730.5458984375,10798011,63466,1000026,63467650116,success
63,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,562c73b354f1b99270642050501ab17d96fd0fcbf7df2b668209d12af8c27dc1,1778026980746.9758,1778026993974.174,13227.1982421875,10798012,63466,1000028,63467777048,success
