index,bidder,value_wei,tx_hash,sent_at_ms,mined_at_ms,latency_ms,block,gas_used,effective_gas_price,cost_wei,status
21,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,5eee3cc5a169f61e2ae90be2581fa6ea097151ec40f24864c5e6d2f909e3bbd2,1778039157280.8533,1778039158386.8364,1105.983154296875,90328591,100000,386250000000,38625000000000000,success
22,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,cff241296b7b30a5082b6e53a1b0672284701b0e28c75b0f0c14bd8842d388fd,1778039160247.6274,1778039161251.9597,1004.332275390625,90328599,100000,386250000000,38625000000000000,success
23,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,3aca685d28b81ee266be9c9f8cd31807e887037cc2f531281f8be0f7e2510798,1778039163054.051,1778039164117.0242,1062.97314453125,90328606,100000,386250000000,38625000000000000,success
24,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,f9543c61f9f1fcf3934172e40b2fcc96d91cd148789be994b9a4b21656508302,1778039169055.2695,1778039170057.9138,1002.644287109375,90328620,100000,386250000000,38625000000000000,success
25,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,a2f4dcd713c049772120784a2a8f017d94319de35cd29dd85af5ef4a680955ad,1778039171909.2024,1778039172925.9197,1016.71728515625,90328626,100000,386250000000,38625000000000000,success
26,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,2e9c153499f59ff4c1370083b2c0c8ab339d4ecaff4040085fc0057adb96d5b2,1778039174789.8938,1778039176202.1726,1412.27880859375,90328634,100000,386250000000,38625000000000000,success
27,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,5847b9930a1c986bfdf56429f4ceb099d777e78ad613b78198c8e30bf04fd330,1778039178053.4346,1778039179067.0925,1013.657958984375,90328641,100000,386250000000,38625000000000000,success
28,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,b6d5007badfbba7a6f82d63753be6e5f1e04e5d8ca8fe674137ae79b6d055890,1778039180933.3152,1778039182039.803,1106.48779296875,90328649,100000,386250000000,38625000000000000,success
29,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,590ed9e834d1033499999676b827827a406a78ae234e563dd4d8f3dff49f64f1,1778039183891.084,1778039184906.2124,1015.12841796875,90328656,100000,386250000000,38625000000000000,success
30,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,2739c6a391132bbbaa3bf56dfb0d834d8baedda8866231770838bbee4104e8cb,1778039186770.1677,1778039188183.3577,1413.18994140625,90328663,100000,386250000000,38625000000000000,success
31,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,59935a493e2068d3e58a525b92198bc29896ecb0d0720813efbb0bde2c5358ba,1778039190052.3547,1778039191049.6213,997.2666015625,90328670,100000,386250000000,38625000000000000,success
